city,state,street_number,street_name,scientific_name,common_name,height_range,width,diameter_breast_height_range,scientific_name_old,common_name_old,address,height_binned_m,diameter_breast_height_binned,diameter_breast_height_binned_cm,nonmatch,word_count_name,genus_only,native,latitude,longitude
Nashville,Tennessee,,CHURCH ST,Quercus rubra,Northern red oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus rubra,Northern Red Oak,nan Church St,,6 to 10 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Quercus rubra,Northern red oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus rubra,Northern Red Oak,nan Church St,,6 to 10 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Quercus rubra,Northern red oak,21 to 25 ft,6 to 10,6 to 10 in,Quercus rubra,Northern Red Oak,nan Church St,,6 to 10 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Quercus rubra,Northern red oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus rubra,Northern Red Oak,nan Church St,,6 to 10 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,CHURCH ST,Quercus rubra,Northern red oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus rubra,Northern Red Oak,nan Church St,,6 to 10 in,,False,2,no,TRUE,36.158461,-86.7905307
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,21 to 25 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,301.0,4TH AV S,Platanus hispanica,London planetree,16 to 20 ft,21 to 25,21 to 25 in,Platanus x hispanica,London Planetree,301 4Th Av S,,21 to 25 in,,False,2,no,FALSE,36.158115,-86.775422
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,21 to 25 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,21 to 25 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,11 to 15 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,11 to 15 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,11 to 15 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Fraxinus pennsylvanica,Green ash,16 to 20 ft,6 to 10,6 to 10 in,Fraxinus pennsylvanicum,Green Ash,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,317.0,4TH AV S,Zelkova serrata,Japanese zelkova,11 to 15 ft,16 to 20,16 to 20 in,Zelkova serrata,Japanese Zelkova,317 4Th Av S,,16 to 20 in,,False,2,no,FALSE,36.1580992,-86.7754107
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,16 to 20 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,6 to 10 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,329.0,4TH AV S,Zelkova serrata,Japanese zelkova,11 to 15 ft,16 to 20,16 to 20 in,Zelkova serrata,Japanese Zelkova,329 4Th Av S,,16 to 20 in,,False,2,no,FALSE,36.1580873,-86.7754022
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,6 to 10 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,4TH AV S,Zelkova serrata,Japanese zelkova,,, in,Zelkova serrata,Japanese Zelkova,nan 4Th Av S,, in,,False,2,no,FALSE,36.1368928,-86.7610484
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,16 to 20 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COLISEUM,Quercus phellos,Willow oak,11 to 15 ft,6 to 10,6 to 10 in,Quercus phellos,Willow Oak,nan Coliseum,,6 to 10 in,,False,2,no,TRUE,36.586455,-87.325552
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,16 to 20 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,11 to 15 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,11 to 15 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,6 to 10 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Fraxinus americana,White ash,16 to 20 ft,16 to 20,16 to 20 in,Fraxinus americana,White Ash,nan 5Th Av N,,16 to 20 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Fraxinus americana,White ash,16 to 20 ft,21 to 25,21 to 25 in,Fraxinus americana,White Ash,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Fraxinus pennsylvanica,Green ash,16 to 20 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Fraxinus pennsylvanica,Green ash,21 to 25 ft,21 to 25,21 to 25 in,Fraxinus pennsylvanicum,Green Ash,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,21 to 25,21 to 25 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,21 to 25 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,26 to 30 ft,26 to 30,26 to 30 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,26 to 30 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,16 to 20 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,21 to 25 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,16 to 20 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,16 to 20 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,16 to 20 ft,21 to 25,21 to 25 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,21 to 25 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,26 to 30,26 to 30 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,26 to 30 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,6 to 10 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,31 to 35 ft,26 to 30,26 to 30 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,26 to 30 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,21 to 25,21 to 25 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,21 to 25 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,21 to 25,21 to 25 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,21 to 25 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,21 to 25 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,11 to 15 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ginkgo biloba,Ginkgo,11 to 15 ft,16 to 20,16 to 20 in,Ginkgo biloba,Ginkgo,nan 5Th Av N,,16 to 20 in,,False,2,no,FALSE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Ginkgo biloba,Ginkgo,6 to 10 ft,6 to 10,6 to 10 in,Ginkgo biloba,Ginkgo,nan Commerce St,,6 to 10 in,,False,2,no,FALSE,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Ilex opaca,American holly,6 to 10 ft,6 to 10,6 to 10 in,Ilex opaca,American Holly,nan Commerce St,,6 to 10 in,,False,2,no,TRUE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Ilex opaca,American holly,26 to 30 ft,21 to 25,21 to 25 in,Ilex opaca,American Holly,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Ilex opaca,American holly,6 to 10 ft,6 to 10,6 to 10 in,Ilex opaca,American Holly,nan Commerce St,,6 to 10 in,,False,2,no,TRUE,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Ilex opaca,American holly,11 to 15 ft,6 to 10,6 to 10 in,Ilex opaca,American Holly,nan Commerce St,,6 to 10 in,,False,2,no,TRUE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Ilex opaca,American holly,26 to 30 ft,21 to 25,21 to 25 in,Ilex opaca,American Holly,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Ilex opaca,American holly,16 to 20 ft,16 to 20,16 to 20 in,Ilex opaca,American Holly,nan 5Th Av N,,16 to 20 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Liquidambar styraciflua,Sweetgum,31 to 35 ft,26 to 30,26 to 30 in,Liquidambar styraciflua cv.,Sweetgum,nan 5Th Av N,,26 to 30 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Ilex opaca,American holly,11 to 15 ft,6 to 10,6 to 10 in,Ilex opaca,American Holly,nan Commerce St,,6 to 10 in,,False,2,no,TRUE,36.1608422,-86.7816911
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,26 to 30 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,16 to 20 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,11 to 15 ft,16 to 20,16 to 20 in,Quercus phellos,Willow Oak,nan 5Th Av N,,16 to 20 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,21 to 25 ft,26 to 30,26 to 30 in,Quercus phellos,Willow Oak,nan 5Th Av N,,26 to 30 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,21 to 25 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,16 to 20 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,26 to 30 ft,26 to 30,26 to 30 in,Quercus phellos,Willow Oak,nan 5Th Av N,,26 to 30 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,26 to 30 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,21 to 25 ft,26 to 30,26 to 30 in,Quercus phellos,Willow Oak,nan 5Th Av N,,26 to 30 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,21 to 25 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,31 to 35 ft,16 to 20,16 to 20 in,Quercus phellos,Willow Oak,nan 5Th Av N,,16 to 20 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,31 to 35 ft,21 to 25,21 to 25 in,Quercus phellos,Willow Oak,nan 5Th Av N,,21 to 25 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,5TH AV N,Quercus phellos,Willow oak,11 to 15 ft,16 to 20,16 to 20 in,Quercus phellos,Willow Oak,nan 5Th Av N,,16 to 20 in,,False,2,no,TRUE,36.1632249,-86.7802119
Nashville,Tennessee,,COMMERCE ST,Lagerstroemia,Crapemyrtle,11 to 15 ft,6 to 10,6 to 10 in,Lagerstroemia sp.,Crapemyrtle,nan Commerce St,,6 to 10 in,,False,1,genus_only,no_info,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Lagerstroemia,Crapemyrtle,6 to 10 ft,6 to 10,6 to 10 in,Lagerstroemia sp.,Crapemyrtle,nan Commerce St,,6 to 10 in,,False,1,genus_only,no_info,36.1608422,-86.7816911
Nashville,Tennessee,,COMMERCE ST,Lagerstroemia,Crapemyrtle,11 to 15 ft,6 to 10,6 to 10 in,Lagerstroemia sp.,Crapemyrtle,nan Commerce St,,6 to 10 in,,False,1,genus_only,no_info,36.1608422,-86.7816911
Nashville,Tennessee,,COURTHOUSE,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Courthouse,,6 to 10 in,,False,2,no,FALSE,36.1612758,-86.7828574
Nashville,Tennessee,,COURTHOUSE,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Courthouse,,6 to 10 in,,False,2,no,FALSE,36.1612758,-86.7828574
Nashville,Tennessee,110.0,5TH AV S,Acer saccharum,Sugar maple,26 to 30 ft,16 to 20,16 to 20 in,Acer saccharum,Sugar Maple,110 5Th Av S,,16 to 20 in,,False,2,no,TRUE,36.1602261,-86.7781585
Nashville,Tennessee,,COURTHOUSE,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Courthouse,,6 to 10 in,,False,2,no,FALSE,36.1612758,-86.7828574
Nashville,Tennessee,,COURTHOUSE,Zelkova serrata,Japanese zelkova,11 to 15 ft,6 to 10,6 to 10 in,Zelkova serrata,Japanese Zelkova,nan Courthouse,,6 to 10 in,,False,2,no,FALSE,36.1612758,-86.7828574
Nashville,Tennessee,,DEADERICK ST,Carpinus betulus,European hornbeam,11 to 15 ft,6 to 10,6 to 10 in,Carpinus betulus,European Hornbeam,nan Deaderick St,,6 to 10 in,,False,2,no,FALSE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Fraxinus americana,White ash,6 to 10 ft,6 to 10,6 to 10 in,Fraxinus americana,White Ash,nan Deaderick St,,6 to 10 in,,False,2,no,TRUE,36.1657791,-86.7804127
Nashville,Tennessee,,DEADERICK ST,Liquidambar styraciflua,Sweetgum,6 to 10 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Deaderick St,,6 to 10 in,,False,2,no,TRUE,36.1657791,-86.7804127
Nashville,Tennessee,301.0,5TH AV S,Acer saccharum,Sugar maple,16 to 20 ft,16 to 20,16 to 20 in,Acer saccharum,Sugar Maple,301 5Th Av S,,16 to 20 in,,False,2,no,TRUE,36.1575273,-86.7766286
Nashville,Tennessee,301.0,5TH AV S,Acer saccharum,Sugar maple,21 to 25 ft,16 to 20,16 to 20 in,Acer saccharum,Sugar Maple,301 5Th Av S,,16 to 20 in,,False,2,no,TRUE,36.1575273,-86.7766286
Nashville,Tennessee,301.0,5TH AV S,Acer saccharum,Sugar maple,26 to 30 ft,21 to 25,21 to 25 in,Acer saccharum,Sugar Maple,301 5Th Av S,,21 to 25 in,,False,2,no,TRUE,36.1575273,-86.7766286
Nashville,Tennessee,301.0,5TH AV S,Acer saccharum,Sugar maple,21 to 25 ft,26 to 30,26 to 30 in,Acer saccharum,Sugar Maple,301 5Th Av S,,26 to 30 in,,False,2,no,TRUE,36.1575273,-86.7766286
Nashville,Tennessee,301.0,5TH AV S,Acer saccharum,Sugar maple,26 to 30 ft,21 to 25,21 to 25 in,Acer saccharum,Sugar Maple,301 5Th Av S,,21 to 25 in,,False,2,no,TRUE,36.1575273,-86.7766286
Nashville,Tennessee,,DEADERICK ST,Liquidambar styraciflua,Sweetgum,11 to 15 ft,6 to 10,6 to 10 in,Liquidambar styraciflua cv.,Sweetgum,nan Deaderick St,,6 to 10 in,,False,2,no,TRUE,36.1657791,-86.7804127
